institution_id,period_id,disorder_index,domain_id
97018004,3,0.5622119815668203,0
98704320,0,0.7679245283018868,0
98704320,1,0.5584415584415584,0
98704320,2,0.48482060717571296,0
98704320,3,0.49585253456221196,0
98813999,0,0.2792452830188679,0
98813999,1,0.5844155844155844,0
98813999,2,0.6586936522539099,0
98813999,3,0.28847926267281104,0
98947143,0,0.9952830188679245,0
98947143,1,0.8200371057513914,0
98947143,2,0.32934682612695493,0
98947143,3,0.9898617511520738,0
99041443,0,0.35283018867924526,0
99041443,1,0.3228200371057514,0
99041443,2,0.6798528058877645,0
99041443,3,0.7216589861751153,0
99484792,0,0.3877358490566038,0
99484792,1,0.28664192949907236,0
99484792,2,0.23459061637534498,0
99484792,3,0.7889400921658987,0
