year,institution_id,n_works,n_authors,domain_id
2024,2800590384,200,237,0
2024,2800628709,56,98,0
2024,2800649613,74,112,0
2024,2800667924,44,106,0
2024,2800704349,37,82,0
2024,2800717037,205,330,0
2024,2800817003,55,95,0
2024,2800842121,49,149,0
2024,2800861319,47,90,0
2024,2800935791,164,365,0
2024,2800957949,1,1,0
2024,2801004183,38,69,0
2024,2801024494,29,86,0
2024,2801047068,43,78,0
2024,2801052491,46,95,0
2024,2801107848,199,374,0
2024,2801148111,221,363,0
2024,2801159745,450,528,0
2024,2801213986,367,561,0
2024,2801246084,1,4,0
2024,2801247003,44,66,0
2024,2801273398,280,418,0
2024,2801313472,77,168,0
2024,2801333002,1599,2588,0
2024,2801337628,18,29,0
2024,2801365484,2156,3496,0
2024,2801403999,169,216,0
2024,2801410363,30,66,0
2024,2801463575,7,10,0
2024,2801502357,265,470,0
2024,2801525821,529,898,0
2024,2801539370,1984,3639,0
2024,2801558778,116,291,0
2024,2801572250,279,453,0
2024,2801613365,98,183,0
2024,2801649442,6044,10218,0
2024,2801671727,168,293,0
2024,2801818860,12,18,0
2024,2801851002,171,235,0
2024,2801852214,114,158,0
2024,2801919071,2915,5199,0
2024,2801935854,101,207,0
2024,2801983979,65,105,0
2024,2802090120,340,571,0
2024,2802090665,148,234,0
2024,2802096936,4392,7927,0
2024,2802101240,22,41,0
2024,2802152183,725,1541,0
2024,2802203029,223,401,0
2024,2802216851,172,277,0
2024,2802236040,1984,3630,0
2024,2802326326,192,315,0
2024,2802336062,23,50,0
2024,2802366037,111,109,0
2024,2802397601,238,340,0
2024,2802412784,133,164,0
2024,2802423016,1064,2107,0
2024,2802450327,1568,2691,0
2024,2802534011,117,206,0
2024,2802576979,16,49,0
2024,2802581893,224,659,0
2024,2802612298,174,343,0
2024,2802705668,69,113,0
2024,2802706902,72,130,0
2024,2802730090,285,335,0
2024,2802789608,17,39,0
2024,2802821144,79,128,0
2024,2802827176,299,600,0
2024,2802841742,1596,2721,0
2024,2802841970,463,1002,0
2024,2802849423,356,900,0
2024,2802864460,193,358,0
2024,2802946424,74,84,0
2024,2802948906,72,168,0
2024,2802964274,47,95,0
2024,2802992173,71,97,0
2024,2803018670,3,2,0
2024,2803043754,135,259,0
2024,2803209242,15467,30159,0
2024,2887101046,560,1080,0
2024,2948394018,1,1,0
2024,2948539688,406,1299,0
2024,3019308854,760,1161,0
2024,3019586173,107,158,0
2024,3130687028,62,73,0
2024,3132238960,3,4,0
2024,3132585960,2651,4259,0
2024,3143470655,22,535,0
2024,4210085935,6,8,0
2024,4210086173,2,2,0
2024,4210086682,32,52,0
2024,4210086933,649,1230,0
2024,4210086971,101,155,0
2024,4210087384,148,212,0
2024,4210087413,79,121,0
2024,4210087454,142,272,0
2024,4210087560,118,237,0
2024,4210087596,8,7,0
2024,4210087865,93,174,0
2024,4210087915,3453,6065,0
2024,4210088259,73,150,0
2024,4210088475,895,1554,0
2024,4210088488,51,109,0
2024,4210088555,62,149,0
2024,4210088741,136,206,0
2024,4210088792,141,428,0
2024,4210088923,24,77,0
2024,4210089162,29,52,0
2024,4210089330,95,206,0
2024,4210089431,36,94,0
2024,4210089486,1000,1439,0
2024,4210089489,96,142,0
2024,4210089612,135,282,0
2024,4210089954,238,445,0
2024,4210090236,222,459,0
2024,4210090317,179,189,0
2024,4210090529,3,3,0
2024,4210090567,307,586,0
2024,4210090807,9,45,0
2024,4210090916,66,103,0
2024,4210091634,2,3,0
2024,4210091794,82,137,0
2024,4210091810,47,121,0
2024,4210091812,388,1411,0
2024,4210092882,32,126,0
2024,4210094059,6,10,0
2024,4210094360,54,114,0
2024,4210094549,77,122,0
2024,4210094889,417,453,0
2024,4210094901,181,227,0
2024,4210094981,17,49,0
2024,4210095140,251,371,0
2024,4210095266,96,132,0
2024,4210095624,3,7,0
2024,4210095851,327,543,0
2024,4210096018,12,18,0
2024,4210096275,289,390,0
2024,4210096498,184,338,0
2024,4210096636,43,76,0
2024,4210096972,64,139,0
2024,4210097785,96,122,0
2024,4210098814,528,956,0
2024,4210098931,154,262,0
2024,4210099336,92,226,0
2024,4210099595,170,434,0
2024,4210100211,6,16,0
2024,4210100294,92,201,0
2024,4210100810,227,90,0
2024,4210100841,26,29,0
2024,4210101049,75,221,0
2024,4210101190,42,69,0
2024,4210101327,127,255,0
2024,4210101641,85,134,0
2024,4210101935,346,587,0
2024,4210102044,53,67,0
2024,4210102099,95,113,0
2024,4210102181,78,176,0
2024,4210102705,59,132,0
2024,4210104314,87,219,0
2024,4210104735,67,130,0
2024,4210104856,55,97,0
2024,4210104968,13,26,0
2024,4210105015,65,119,0
2024,4210105618,25,447,0
2024,4210105714,42,144,0
2024,4210105766,55,97,0
2024,4210106353,129,256,0
2024,4210106489,403,746,0
2024,4210106595,154,291,0
2024,4210106879,237,359,0
2024,4210107338,82,115,0
2024,4210107408,29,62,0
2024,4210107917,89,187,0
2024,4210108049,130,193,0
2024,4210108601,85,309,0
2024,4210108700,84,140,0
2024,4210108791,31,37,0
2024,4210108968,48,142,0
2024,4210108985,46,82,0
2024,4210108991,98,177,0
2024,4210109259,231,436,0
2024,4210109567,202,721,0
2024,4210110459,622,1119,0
2024,4210110509,21,34,0
2024,4210110523,214,271,0
2024,4210110664,257,385,0
2024,4210110767,258,522,0
2024,4210110848,49,83,0
2024,4210110987,38,85,0
2024,4210111179,321,917,0
2024,4210111804,202,448,0
2024,4210111876,64,116,0
2024,4210111906,15,35,0
2024,4210111938,115,178,0
2024,4210112371,941,1632,0
2024,4210112577,35,53,0
2024,4210112672,124,164,0
2024,4210113003,45,84,0
2024,4210113540,80,97,0
2024,4210114115,57,123,0
2024,4210114143,130,293,0
2024,4210114444,12,19,0
2024,4210114445,400,844,0
2024,4210114575,135,307,0
2024,4210114836,6,19,0
2024,4210115145,78,125,0
2024,4210115238,140,156,0
2024,4210115256,298,498,0
2024,4210115614,136,354,0
2024,4210115976,184,273,0
2024,4210116243,4,5,0
2024,4210117083,37,72,0
2024,4210117453,1874,2931,0
2024,4210117499,168,264,0
2024,4210117619,167,507,0
2024,4210117924,102,131,0
2024,4210118014,6,5,0
2024,4210118434,77,133,0
2024,4210119004,87,146,0
2024,4210119046,118,264,0
2024,4210119109,623,972,0
2024,4210119589,83,108,0
2024,4210120050,183,345,0
2024,4210120076,13,27,0
2024,4210120349,22,47,0
2024,4210120668,102,349,0
2024,4210120900,38,44,0
2024,4210121272,8,40,0
2024,4210121439,106,349,0
2024,4210121787,97,223,0
2024,4210121988,201,202,0
2024,4210122704,439,483,0
2024,4210122924,272,322,0
2024,4210122954,15,29,0
2024,4210123017,61,79,0
2024,4210124136,1,1,0
2024,4210124153,127,156,0
2024,4210124175,18,26,0
2024,4210124598,60,97,0
2024,4210124779,284,513,0
2024,4210125099,1615,3072,0
2024,4210125474,236,351,0
2024,4210126032,301,527,0
2024,4210126298,764,1463,0
2024,4210126592,205,794,0
2024,4210127055,253,363,0
2024,4210127358,17,143,0
2024,4210127473,128,341,0
2024,4210127612,238,295,0
2024,4210127693,90,188,0
2024,4210127875,35,62,0
2024,4210127938,177,282,0
2024,4210128526,409,599,0
2024,4210128618,572,972,0
2024,4210128757,46,103,0
2024,4210128969,380,1383,0
2024,4210129097,168,323,0
2024,4210130600,200,365,0
2024,4210130649,324,599,0
2024,4210131007,12,16,0
2024,4210131075,186,222,0
2024,4210131357,1058,1608,0
2024,4210131712,80,145,0
2024,4210132596,48,78,0
2024,4210132746,38,52,0
2024,4210133143,17,28,0
2024,4210133905,279,336,0
2024,4210134091,17,74,0
2024,4210134534,610,1562,0
2024,4210134769,771,1383,0
2024,4210135078,13,14,0
2024,4210135252,353,687,0
2024,4210135903,75,85,0
2024,4210136305,139,269,0
2024,4210136897,291,464,0
2024,4210137306,394,816,0
2024,4210137555,33,94,0
2024,4210137750,83,150,0
2024,4210137803,136,342,0
2024,4210138024,83,128,0
2024,4210138094,428,613,0
2024,4210138309,83,119,0
2024,4210138311,121,268,0
2024,4210138500,26,44,0
2024,4210138636,129,188,0
2024,4210138663,374,771,0
2024,4210140114,98,201,0
2024,4210140176,240,657,0
2024,4210140341,375,949,0
2024,4210140405,1,1,0
2024,4210140816,154,485,0
2024,4210140884,1616,3471,0
2024,4210140958,37,107,0
2024,4210141039,1291,2057,0
2024,4210141337,56,52,0
2024,4210141674,66,133,0
2024,4210142152,178,424,0
2024,4210142217,14,34,0
2024,4210142393,10,33,0
2024,4210142480,183,400,0
2024,4210142672,95,164,0
2024,4210143137,27,76,0
2024,4210143381,172,843,0
2024,4210143392,320,663,0
2024,4210144023,72,98,0
2024,4210144228,221,612,0
2024,4210144267,118,228,0
2024,4210144560,26,44,0
2024,4210144876,778,1531,0
2024,4210145274,480,533,0
2024,4210145812,223,383,0
2024,4210146328,33,57,0
2024,4210146389,6,12,0
2024,4210146710,1259,2039,0
2024,4210146983,259,418,0
2024,4210147155,101,242,0
2024,4210147340,166,193,0
2024,4210147348,162,285,0
2024,4210147586,485,919,0
2024,4210147799,12,17,0
2024,4210148048,5,34,0
2024,4210148268,457,542,0
2024,4210148589,132,266,0
2024,4210148682,104,222,0
2024,4210149382,29,36,0
2024,4210149717,693,1718,0
2024,4210149743,96,145,0
2024,4210150094,143,306,0
2024,4210150208,144,388,0
2024,4210150362,80,176,0
2024,4210150714,147,315,0
2024,4210150756,339,847,0
2024,4210150894,73,145,0
2024,4210150980,122,246,0
2024,4210151215,747,1242,0
2024,4210151386,331,819,0
2024,4210151747,296,505,0
2024,4210153043,329,646,0
2024,4210153546,76,123,0
2024,4210153792,388,769,0
2024,4210154437,55,98,0
2024,4210154632,270,292,0
2024,4210155419,214,347,0
2024,4210155647,160,291,0
2024,4210156829,149,649,0
2024,4210156876,143,236,0
2024,4210157065,277,462,0
2024,4210157085,130,318,0
2024,4210157264,76,123,0
2024,4210157321,126,242,0
2024,4210157557,4,8,0
2024,4210157861,110,218,0
2024,4210157890,748,1712,0
2024,4210158053,4576,7696,0
2024,4210158188,16,11,0
2024,4210158500,214,444,0
2024,4210159288,22,42,0
2024,4210159294,261,448,0
2024,4210159453,61,231,0
2024,4210159720,113,134,0
2024,4210160255,143,336,0
2024,4210160401,6,11,0
2024,4210160418,206,317,0
2024,4210160527,86,161,0
2024,4210160641,28,65,0
2024,4210160694,35,86,0
2024,4210160856,105,143,0
2024,4210160970,27,45,0
2024,4210161994,212,275,0
2024,4210162197,1436,2422,0
2024,4210162359,6,9,0
2024,4210163017,44,88,0
2024,4210164053,65,138,0
2024,4210164117,39,67,0
2024,4210164401,360,698,0
2024,4210164563,73,223,0
2024,4210165183,23,66,0
2024,4210165192,300,355,0
2024,4210165260,19,38,0
2024,4210165985,138,181,0
2024,4210166271,4,12,0
2024,4210166946,172,300,0
2024,4210167126,238,358,0
2024,4387153466,1087,2049,0
2014,392282,408,390,1
2014,430192,189,201,1
2014,430641,41,56,1
2014,592451,1814,1752,1
2014,1174212,1391,1451,1
2014,1629065,217,246,1
2014,1743320,96,176,1
2014,1925986,444,488,1
2014,2613432,882,1061,1
2014,4179309,28,42,1
2014,4322298,177,192,1
2014,4777552,1254,1296,1
2014,5388228,577,776,1
2014,5716644,45,70,1
2014,6059380,116,146,1
2014,6332465,40,81,1
2014,6750721,192,255,1
2014,6902469,230,233,1
2014,7863295,236,214,1
2014,7947594,145,141,1
2014,8078737,466,496,1
2014,8248082,54,68,1
2014,8606887,180,200,1
2014,8692664,470,508,1
2014,10052268,183,202,1
2014,11874761,109,124,1
2014,11883440,253,248,1
2014,11957088,112,117,1
2014,12057038,4,6,1
2014,12097938,513,607,1
2014,12315562,586,678,1
2014,12834331,214,222,1
2014,12912129,522,524,1
2014,13511017,303,284,1
2014,14285509,16,23,1
2014,16269868,168,157,1
2014,16285277,252,233,1
2014,16452829,3930,4509,1
2014,16820183,41,59,1
2014,16944753,54,50,1
2014,17301866,514,506,1
2014,17626003,170,231,1
2014,18241798,8,15,1
2014,19085752,37,92,1
2014,19648265,138,179,1
2014,19700959,589,572,1
2014,19772626,114,131,1
2014,20089843,718,654,1
2014,20382870,92,84,1
2014,20388574,77,108,1
2014,22433950,71,97,1
2014,23732399,159,165,1
2014,24571045,225,231,1
2014,24603500,567,585,1
2014,25041050,131,155,1
2014,25790992,8,26,1
2014,26347476,83,159,1
2014,26538001,473,473,1
2014,27804330,719,899,1
2014,27825529,105,102,1
2014,27837315,2591,2942,1
2014,28792581,139,274,1
2014,29236304,15,21,1
2014,29606459,91,123,1
2014,29801172,3,3,1
2014,29957033,683,696,1
2014,32389192,484,680,1
2014,32971472,1724,1842,1
2014,33086117,138,201,1
2014,33213144,1356,1630,1
2014,33434090,349,338,1
2014,35566140,186,184,1
2014,35662394,6,6,1
2014,35777872,95,118,1
2014,36258959,1148,1490,1
2014,36373038,18,25,1
2014,36788626,209,244,1
2014,36819085,84,90,1
2014,38260057,75,94,1
2014,39422238,910,1104,1
2014,39565521,418,809,1
2014,39587148,130,155,1
2014,39694355,238,210,1
2014,39815113,218,214,1
2014,39965400,12,8,1
2014,40253897,79,89,1
2014,40347166,1391,1435,1
2014,43522216,106,101,1
2014,43579087,492,487,1
2014,44265643,100,118,1
2014,44461941,613,591,1
2014,44854399,229,236,1
2014,45438204,408,382,1
2014,47251452,352,499,1
2014,47301684,325,300,1
2014,47838141,234,287,1
2014,48633490,1139,2079,1
2014,49332381,104,150,1
2014,49886154,64,103,1
2014,51504820,222,244,1
2014,51556381,940,954,1
2014,51579864,4,11,1
2014,51713134,118,250,1
2014,52064589,15,16,1
2014,52357470,1558,1616,1
2014,52669646,137,138,1
2014,52792670,73,132,1
2014,53236636,16,27,1
2014,53276908,175,218,1
2014,54713919,51,127,1
2014,55302922,86,143,1
2014,55633929,291,327,1
2014,55732556,1738,1597,1
2014,55769427,581,706,1
2014,55921689,12,11,1
2014,57053284,6,9,1
2014,57206974,1851,1901,1
2014,57328836,231,271,1
2014,58610484,352,357,1
2014,58956616,447,556,1
2014,59130452,139,189,1
2014,59499333,6,9,1
2014,59553526,482,460,1
2014,59897056,167,187,1
2014,60205797,18,19,1
2014,61628605,14,20,1
2014,62856769,13,20,1
2014,63135867,600,669,1
2014,63190737,756,826,1
2014,63533367,3,8,1
2014,63772739,311,323,1
2014,63966007,927,1104,1
2014,66946132,1370,1391,1
2014,66958751,25,28,1
2014,67328108,104,121,1
2014,68260882,630,656,1
2014,70983195,526,450,1
2014,71578702,49,55,1
2014,71838634,246,246,1
2014,72019824,14,39,1
2014,72090969,7,11,1
2014,72816309,514,619,1
2014,72951846,490,511,1
2014,74680897,18,28,1
2014,74760111,6,14,1
2014,74775410,312,255,1
2014,74973139,669,728,1
2014,75027704,702,779,1
2014,75420490,50,92,1
2014,75421653,218,295,1
2014,75929689,71,87,1
2014,76766440,202,200,1
2014,76835614,797,779,1
2014,77920804,26,33,1
2014,78577930,2172,2250,1
2014,78715868,343,342,1
2014,79272384,204,250,1
2014,79463011,31,50,1
2014,79516672,82,85,1
2014,79576946,1824,2240,1
2014,79620101,154,280,1
2014,80605987,9,12,1
2014,81020160,15,32,1
2014,81365321,328,352,1
2014,82495205,65,72,1
2014,82497590,426,417,1
2014,82783531,71,125,1
2014,83328450,334,310,1
2014,83399316,41,65,1
2014,83809506,112,118,1
2014,83909951,73,70,1
2014,83925599,11,13,1
2014,84218800,978,1122,1
2014,84392919,741,732,1
2014,84470341,206,247,1
2014,84475105,73,90,1
2014,85384741,73,100,1
2014,86501945,448,493,1
2014,86519309,1640,1595,1
2014,86755215,42,96,1
2014,87208437,111,122,1
2014,87216513,1371,1327,1
2014,87303767,20,26,1
2014,87424562,97,112,1
2014,88694374,49,50,1
2014,90871651,232,262,1
2014,91045830,1094,1217,1
2014,91221267,336,410,1
2014,92156820,85,145,1
2014,92446798,489,545,1
2014,92664306,35,74,1
2014,93393672,54,87,1
2014,94062374,94,204,1
2014,94328231,61,93,1
2014,94339441,146,128,1
2014,94396219,26,28,1
2014,94658018,377,340,1
2014,95240055,27,31,1
2014,95457486,1786,1863,1
2014,96749437,67,82,1
2014,97018004,1957,2230,1
2014,98704320,373,588,1
2014,98813999,23,34,1
2014,98947143,73,88,1
2014,99041443,321,341,1
2014,99484792,25,46,1
2014,100005738,603,657,1
2014,102149020,424,397,1
2014,102298084,54,62,1
2014,102322052,13,35,1
2014,102322142,1262,1481,1
2014,102461120,309,309,1
2014,102502594,357,352,1
2014,102607778,153,146,1
2014,103163165,1047,944,1
2014,103187081,250,273,1
2014,103531236,601,549,1
2014,103635307,329,332,1
2014,106165777,641,677,1
2014,106460735,12,9,1
2014,106745318,44,50,1
2014,106959904,76,116,1
2014,106969075,104,140,1
2014,107077323,104,105,1
2014,107341208,573,657,1
2014,107606265,19,186,1
2014,107639228,868,832,1
2014,107672454,493,470,1
2014,107766831,58,64,1
2014,108468826,73,78,1
2014,108785884,40,77,1
2014,110152177,178,188,1
2014,110357561,42,60,1
2014,110378019,214,242,1
2014,110383171,2,2,1
2014,110995367,2,3,1
2014,111088046,1022,1265,1
2014,111236770,342,414,1
2014,111455621,166,161,1
2014,111483173,90,91,1
2014,111878022,6,12,1
2014,111979921,1181,1393,1
2014,112197944,167,210,1
2014,113508548,146,175,1
2014,114027177,1828,2061,1
2014,114073160,55,75,1
2014,114395901,538,601,1
2014,114493937,95,119,1
2014,114662689,11,29,1
2014,114832834,352,366,1
2014,115475287,241,263,1
2014,116530498,16,24,1
2014,117397414,12,26,1
2014,117965899,471,537,1
2014,118118575,78,81,1
2014,118136607,27,26,1
2014,118353179,776,751,1
2014,119443389,124,133,1
2014,120156002,168,187,1
2014,120506574,31,23,1
2014,121820613,456,466,1
2014,121847817,464,462,1
2014,121934306,426,574,1
2014,121980950,367,362,1
2014,122266389,183,172,1
2014,122411786,225,301,1
2014,123431417,23,62,1
2014,123534392,617,583,1
2014,123946342,284,268,1
2014,125029298,79,118,1
2014,125687163,140,137,1
2014,126218986,22,27,1
2014,126307644,845,1002,1
2014,126345244,394,394,1
2014,126744593,394,668,1
2014,127073530,4,6,1
2014,127339247,2704,2957,1
2014,127591826,122,106,1
2014,128902783,50,83,1
2014,128956969,221,206,1
2014,129302853,6,8,1
2014,129975664,199,384,1
2014,130238516,1530,1807,1
2014,130701444,685,756,1
2014,130769515,1961,1964,1
2014,131249849,475,516,1
2014,131651094,366,326,1
2014,132943300,24,49,1
2014,133738476,171,200,1
2014,133999245,388,381,1
2014,134113660,224,258,1
2014,134386540,17,21,1
2014,134446601,100,103,1
2014,135191193,79,106,1
2014,135310074,1571,1760,1
2014,136199984,3394,4162,1
2014,137853757,139,195,1
2014,137902535,716,807,1
2014,138006243,1145,1213,1
2014,138873065,117,114,1
2014,139290212,187,176,1
2014,139787848,63,61,1
2014,140172145,683,750,1
2014,141472210,98,127,1
2014,141649380,334,345,1
2014,142066694,11,20,1
2014,142207940,1,3,1
2014,142606810,82,142,1
2014,142740786,351,447,1
2014,142823887,452,365,1
2014,142934699,258,272,1
2014,143302722,798,903,1
2014,145311948,1743,2443,1
2014,145608581,578,719,1
2014,145610796,7,8,1
2014,146183641,11,19,1
2014,146416000,845,887,1
2014,147853995,80,79,1
2014,147878501,14,23,1
2014,148283060,93,171,1
2014,148314036,114,204,1
2014,149251103,78,149,1
2014,149700789,18,15,1
2014,149744451,154,151,1
2014,149910238,459,428,1
2014,149919469,157,156,1
2014,150149174,63,75,1
2014,150209017,20,29,1
2014,150468666,1048,1303,1
2014,150569930,33,43,1
2014,151328261,18,35,1
2014,151808059,65,76,1
2014,153297377,280,426,1
2014,153901656,165,193,1
2014,154057602,89,172,1
2014,154570441,582,567,1
2014,155093810,155,170,1
2014,155173764,167,187,1
2014,155781252,805,845,1
2014,156087764,143,125,1
2014,156802259,26,45,1
2014,157394403,355,347,1
2014,157417397,304,281,1
2014,157638225,139,150,1
2014,157725225,1509,1552,1
2014,158012942,177,175,1
2014,159548981,103,141,1
2014,160606119,110,178,1
2014,160856358,128,138,1
2014,161057412,187,194,1
2014,161318765,1649,2030,1
2014,161675122,24,28,1
2014,162577319,306,302,1
2014,162714631,808,740,1
2014,164389053,448,405,1
2014,164936912,244,218,1
2014,165102784,187,177,1
2014,165139151,48,73,1
2014,165690674,305,459,1
2014,165733156,835,855,1
2014,165799507,196,186,1
2014,165951966,207,306,1
2014,166088655,208,195,1
2014,166416128,42,59,1
2014,166722992,230,317,1
2014,167576493,47,47,1
2014,168537998,144,255,1
2014,168959743,62,66,1
2014,169071179,1,1,1
2014,169335092,388,420,1
2014,169521973,479,565,1
2014,169615421,120,131,1
2014,170201317,1410,1699,1
2014,170632171,30,43,1
2014,170897317,1390,1632,1
2014,172980758,200,203,1
2014,173268674,1446,1609,1
2014,173911158,603,674,1
2014,174216632,1882,1835,1
2014,175003984,40,53,1
2014,175594653,223,246,1
2014,177097968,81,82,1
2014,177156846,87,94,1
2014,177605424,71,69,1
2014,177607063,14,46,1
2014,177721651,202,185,1
2014,178169726,241,191,1
2014,180297670,236,364,1
2014,180670191,914,1369,1
2014,180857899,184,265,1
2014,180949307,208,213,1
2014,181190671,46,70,1
2014,181233156,436,442,1
2014,181401687,412,382,1
2014,181547552,317,536,1
2014,181565077,824,786,1
2014,181697535,67,132,1
2014,183874917,91,127,1
2014,184565670,691,754,1
2014,184840846,681,805,1
2014,185071736,146,126,1
2014,185103710,277,287,1
2014,185443292,716,733,1
2014,186143895,202,168,1
2014,186335123,388,454,1
2014,186523950,14,19,1
2014,188497080,59,71,1
2014,188538660,725,762,1
2014,188703185,80,93,1
2014,188891513,4,4,1
2014,189158971,72,87,1
2014,189196454,256,262,1
2014,189273616,40,41,1
2014,189590672,366,413,1
2014,189957204,91,118,1
2014,191429286,217,213,1
2014,192389796,84,102,1
2014,192396691,123,111,1
2014,192454743,34,58,1
2014,192545095,57,125,1
2014,193531525,834,950,1
2014,196272386,233,316,1
2014,196729704,28,67,1
2014,196817621,23,42,1
2014,197604219,108,172,1
2014,198089087,232,250,1
2014,198423848,67,135,1
2014,198811213,172,292,1
2014,200719446,910,1053,1
2014,200870766,36,80,1
2014,201448701,2173,2565,1
2014,203088144,188,256,1
2014,203172682,176,190,1
2014,204250578,754,800,1
2014,204308271,125,261,1
2014,204465549,817,945,1
2014,204866599,104,152,1
2014,205783295,1482,1599,1
2014,208333798,156,145,1
2014,210824098,37,64,1
2014,219193219,1126,1188,1
2014,223532165,852,1047,1
2014,227586296,38,71,1
2014,257179599,21,45,1
2014,267592682,139,162,1
2014,285663978,146,215,1
2014,368840534,225,242,1
2014,859038795,846,896,1
2014,867280407,212,386,1
2014,870398029,16,21,1
2014,872248612,353,374,1
2014,880747138,9,16,1
2014,880766802,53,60,1
2014,888729015,96,121,1
2014,889937125,48,99,1
2014,893718555,6,9,1
2014,896114043,5,8,1
2014,901861585,119,233,1
2014,919571938,260,388,1
2014,921990950,626,892,1
2014,922845939,88,154,1
2014,923382979,22,32,1
2014,926076166,62,121,1
2014,1280259254,12,20,1
2014,1280414376,74,90,1
2014,1280536761,104,136,1
2014,1280640908,34,53,1
2014,1281378812,21,25,1
2014,1281539108,20,36,1
2014,1281704429,28,47,1
2014,1282105669,79,130,1
2014,1282311441,31,49,1
2014,1282516798,12,17,1
2014,1282927834,54,116,1
2014,1283055418,57,103,1
2014,1283103587,37,39,1
2014,1283280774,597,1102,1
2014,1283621791,56,103,1
2014,1283654650,10,18,1
2014,1285204247,227,367,1
2014,1285210727,8,19,1
2014,1285301757,147,249,1
2014,1285739803,17,29,1
2014,1285764155,97,198,1
2014,1286329397,155,258,1
2014,1286490081,79,140,1
2014,1286959531,276,345,1
2014,1287163989,27,54,1
2014,1287521167,19,23,1
2014,1287643137,23,57,1
2014,1288162130,14,17,1
2014,1288198617,43,54,1
2014,1288214837,36,49,1
2014,1288882113,433,667,1
2014,1289243028,83,129,1
2014,1289422878,51,89,1
2014,1289437631,32,64,1
2014,1289490764,686,1667,1
2014,1289568071,18,33,1
2014,1289702989,3021,3182,1
2014,1289739345,8,10,1
2014,1290055561,3,11,1
2014,1290206253,290,331,1
2014,1290463931,19,21,1
2014,1290900354,84,138,1
2014,1291425158,344,743,1
2014,1292894508,37,74,1
2014,1292974536,40,50,1
2014,1293487830,14,44,1
2014,1293502524,8,19,1
2014,1294278766,47,72,1
2014,1294504835,12,9,1
2014,1295339012,22,43,1
2014,1295346377,10,13,1
2014,1295499534,95,141,1
2014,1295876152,26,32,1
2014,1295908608,38,83,1
2014,1296604144,39,62,1
2014,1297127228,3,3,1
2014,1297288678,21,48,1
2014,1297463080,23,31,1
2014,1297540436,20,38,1
2014,1298060332,24,61,1
2014,1298154867,74,95,1
2014,1298353152,44,62,1
2014,1299022934,1373,2971,1
2014,1299218025,22,46,1
2014,1299303238,993,1802,1
2014,1299501804,62,100,1
2014,1299725459,14,15,1
2014,1299907687,18,20,1
2014,1301076528,49,91,1
2014,1302163369,26,52,1
2014,1302368450,82,177,1
2014,1302444339,117,181,1
2014,1302918504,26,45,1
2014,1302991022,32,68,1
2014,1303243448,10,20,1
2014,1304082316,85,120,1
2014,1304196042,21,40,1
2014,1304256225,2549,2757,1
2014,1304269903,22,41,1
2014,1304808963,46,44,1
2014,1305001552,27,32,1
2014,1306266525,52,58,1
2014,1306490931,27,34,1
2014,1306686416,16,24,1
2014,1306862143,13,38,1
2014,1307098950,11,36,1
2014,1307117695,25,38,1
2014,1308126019,131,148,1
2014,1309104334,74,94,1
2014,1309191912,58,112,1
2014,1309849503,330,354,1
2014,1310145890,394,376,1
2014,1310421338,21,30,1
2014,1311060795,108,131,1
2014,1311688040,62,80,1
2014,1311914864,14,51,1
2014,1312106833,2,2,1
2014,1312222531,27,48,1
2014,1312537475,33,77,1
2014,1313298211,50,104,1
2014,1313416372,97,108,1
2014,1313867356,4,4,1
2014,1314135232,94,146,1
2014,1314596251,46,84,1
2014,1314696892,26,51,1
2014,1315496137,12,12,1
2014,1315708478,80,108,1
2014,1315792047,30,35,1
2014,1316535847,243,390,1
2014,1316902750,195,457,1
2014,1316910977,19,26,1
2014,1317227900,2298,2655,1
2014,1317239608,701,662,1
2014,1318687432,20,30,1
2014,1319063186,46,72,1
2014,1320320070,125,240,1
2014,1320343167,42,89,1
2014,1320354487,10,13,1
2014,1320553840,70,124,1
2014,1320796813,421,689,1
2014,1321296531,134,213,1
2014,1321305853,251,263,1
2014,1321404777,28,46,1
2014,1321572752,29,54,1
2014,1321686444,6,13,1
2014,1322918889,366,593,1
2014,1323778983,33,68,1
2014,1324220072,23,37,1
2014,1324520350,9,10,1
2014,1324766304,8,14,1
2014,1324840837,39,46,1
2014,1325481341,12,17,1
2014,1325736334,111,191,1
2014,1326872476,15,28,1
2014,1326929380,11,32,1
2014,1327069482,71,126,1
2014,1327163397,2773,2912,1
2014,1327576362,11,34,1
2014,1328359107,56,106,1
2014,1328499231,35,56,1
2014,1328594524,40,56,1
2014,1328969757,9,18,1
2014,1329528197,4,7,1
2014,1330063522,162,272,1
2014,1330342723,431,970,1
2014,1330347796,83,122,1
2014,1330989302,94,133,1
2014,1331384533,660,740,1
2014,1332460256,51,48,1
2014,1332737386,26,39,1
2014,1333370159,2,2,1
2014,1333535994,33,43,1
2014,1333606569,40,84,1
2014,1334016132,19,39,1
2014,1334069289,26,53,1
2014,1334095494,74,197,1
2014,1334329717,257,290,1
2014,1334627681,69,102,1
2014,1334819555,132,270,1
2014,1335289525,73,158,1
2014,1335321130,205,527,1
2014,1335486098,42,62,1
2014,1335927249,208,327,1
2014,1336053918,6,6,1
2014,1336096307,209,260,1
2014,1336742384,86,165,1
2014,1336910626,49,81,1
2014,1338124936,76,78,1
2014,1338449461,29,60,1
2014,1338503839,8,16,1
2014,1339417872,8,11,1
2014,1339509835,24,61,1
