institution_id,period_id,disorder_index
49332381,1,0.5372585096596136
49332381,2,0.5404411764705882
49332381,3,0.5716911764705882
49886154,0,0.4085027726432532
49886154,1,0.5087396504139834
49886154,2,0.2582720588235294
49886154,3,0.2306985294117647
51504820,0,0.7781885397412199
51504820,1,0.7111315547378105
51504820,2,0.7711397058823529
51504820,3,0.7316176470588235
51556381,0,0.967652495378928
51556381,1,0.969641214351426
51556381,2,0.9375
51556381,3,0.9034926470588236
51579864,0,0.0600739371534195
51579864,1,0.0809567617295308
51579864,2,0.3621323529411764
51579864,3,0.6056985294117647
51713134,0,0.3299445471349353
51713134,1,0.3330266789328427
51713134,2,0.5413602941176471
51713134,3,0.5496323529411765
52064589,0,0.6312384473197782
52064589,1,0.3523459061637534
52064589,2,0.5735294117647058
52064589,3,0.5873161764705882
52357470,0,0.9824399260628466
52357470,1,0.9742410303587856
52357470,2,0.9779411764705882
52357470,3,0.9724264705882352
52669646,0,0.7088724584103512
52669646,1,0.641214351425943
52669646,2,0.6397058823529411
52669646,3,0.6544117647058824
52792670,0,0.2190388170055452
52792670,1,0.2621895124195032
52792670,2,0.3658088235294117
52792670,3,0.4264705882352941
53236636,0,0.677449168207024
53236636,1,0.3983440662373505
53236636,2,0.5845588235294118
53236636,3,0.4319852941176471
53276908,0,0.743992606284658
53276908,1,0.5860165593376265
53276908,2,0.8483455882352942
53276908,3,0.859375
54713919,0,0.4140480591497227
54713919,1,0.5887764489420423
54713919,2,0.5615808823529411
54713919,3,0.3786764705882353
55302922,0,0.6146025878003697
55302922,1,0.5041398344066237
55302922,2,0.5477941176470589
55302922,3,0.5523897058823529
55633929,0,0.11090573012939
55633929,1,0.1159153633854645
55633929,2,0.103860294117647
55633929,3,0.1470588235294117
55732556,0,0.8595194085027726
55732556,1,0.8850045998160073
55732556,2,0.9025735294117648
55732556,3,0.9283088235294118
55769427,0,0.7800369685767098
55769427,1,0.7718491260349586
55769427,2,0.7674632352941176
55769427,3,0.7665441176470589
55921689,0,0.5785582255083179
55921689,1,0.6642134314627415
55921689,2,0.5854779411764706
55921689,3,0.6305147058823529
57053284,0,0.2347504621072088
57053284,1,0.2125114995400184
57053284,2,0.2426470588235294
57053284,3,0.1341911764705882
57206974,0,0.8475046210720887
57206974,1,0.8242870285188593
57206974,2,0.7858455882352942
57206974,3,0.828125
57328836,0,0.8715341959334566
57328836,1,0.8822447102115916
57328836,2,0.890625
57328836,3,0.9246323529411764
58610484,0,0.899260628465804
58610484,1,0.9116835326586936
58610484,2,0.8097426470588235
58610484,3,0.8685661764705882
58956616,0,0.9473197781885396
58956616,1,0.9135234590616376
58956616,2,0.9090073529411764
58956616,3,0.9301470588235294
59130452,0,0.4186691312384473
59130452,1,0.5206991720331187
59130452,2,0.5680147058823529
59130452,3,0.6011029411764706
59499333,0,0.2421441774491682
59499333,1,0.1527138914443422
59499333,2,0.1498161764705882
59499333,3,0.6066176470588235
59553526,0,0.8955637707948244
59553526,1,0.8739650413983441
59553526,2,0.8419117647058824
59553526,3,0.7867647058823529
59897056,0,0.8160813308687616
59897056,1,0.7930082796688133
59897056,2,0.7775735294117647
59897056,3,0.7325367647058824
60205797,0,0.4537892791127542
60205797,1,0.6513339466421343
60205797,2,0.5808823529411765
60205797,3,0.4540441176470588
61628605,0,0.1007393715341959
61628605,1,0.06163753449862
61628605,2,0.0284926470588235
61628605,3,0.0955882352941176
62856769,0,0.1608133086876155
62856769,1,0.2198712051517939
62856769,2,0.1875
62856769,3,0.1056985294117647
63135867,0,0.9750462107208872
63135867,1,0.9880404783808648
63135867,2,0.9742647058823528
63135867,3,0.9586397058823528
63190737,0,0.9168207024029574
63190737,1,0.9705611775528978
63190737,2,0.9696691176470588
63190737,3,0.9816176470588236
63533367,0,0.2097966728280961
63533367,1,0.1011959521619135
63533367,2,0.0266544117647058
63533367,3,0.0073529411764705
63772739,0,0.8012939001848429
63772739,1,0.8040478380864765
63772739,2,0.8511029411764706
63772739,3,0.8851102941176471
63966007,0,0.8197781885397413
63966007,1,0.8095676172953082
63966007,2,0.75
63966007,3,0.6930147058823529
66946132,0,0.8743068391866913
66946132,1,0.8804047838086476
66946132,2,0.8887867647058824
66946132,3,0.8143382352941176
66958751,0,0.0628465804066543
66958751,1,0.0193192272309107
66958751,2,0.0128676470588235
66958751,3,0.0119485294117647
