institution_id,year,relative_impact,impact_uniformity
1629065,2017,0.9928568382879144,0.7637100440182262
1629065,2018,1.081192139204053,0.6924299198923969
1629065,2019,0.8888713861258971,0.7398213942628785
1629065,2020,0.8686136432490201,0.4989064321504439
1629065,2021,1.0760767143153944,0.6420099173017086
1629065,2022,0.8993889781291363,0.6876803548156487
1629065,2023,0.9938234169309244,0.4059795521954354
1629065,2024,1.121218814062291,0.8868184014756841
1743320,2014,0.6764131324266575,0.6449735347528414
1743320,2015,0.8750414463544532,0.6826605449189324
1743320,2016,0.7251118822294622,0.6043339080878652
1743320,2017,0.8664684147477685,0.5190118285911076
1743320,2018,0.7152247044717097,0.4946463843192424
1743320,2019,0.7712326647260874,0.4415497619133455
1743320,2020,0.8678313391461203,0.440693793839505
1743320,2021,0.7885897986982676,0.573290635525518
1743320,2022,0.7444188356843122,0.4358521346289956
1743320,2023,0.7419461363172049,0.2675322701157976
1743320,2024,0.9226626102114512,0.6972628591349073
1925986,2014,0.9876295649256536,0.6594716533089618
1925986,2015,1.0146575585466338,0.6148432589527482
1925986,2016,0.8638763845600509,0.7479209982840114
1925986,2017,0.7520338906044068,0.6614253217436105
1925986,2018,1.0013145862603934,0.7025747294955367
1925986,2019,0.9190892274568236,0.6160538324884322
1925986,2020,0.9910690731805736,0.3233519283534778
1925986,2021,1.0503411659184991,0.7201833002103845
1925986,2022,0.9288270679865072,0.2975091318036023
1925986,2023,1.02465057847067,0.5584141170339082
1925986,2024,1.0605482161079105,0.6656851226878031
2613432,2014,0.9658001887397232,0.7048700354635934
2613432,2015,0.9649955445794196,0.6775646804440101
2613432,2016,0.9586716575375932,0.585160146206052
2613432,2017,0.946501549977433,0.5227463527405803
2613432,2018,0.9689856565163631,0.5285277498501226
2613432,2019,1.007667995213423,0.3888037286942603
2613432,2020,0.9260573703127014,0.4798830126204664
2613432,2021,0.9169183539609348,0.516510976307209
2613432,2022,0.969659591726059,0.5837589254185689
2613432,2023,1.003100414166609,0.5232266550730011
2613432,2024,0.984596781039836,0.5332966900333277
4179309,2014,1.2292778126727335,0.3799547439699075
4179309,2015,1.2185444171572268,0.7781467300272953
4179309,2016,1.0553407307114622,0.9829459845997476
4179309,2017,1.2343766577023587,0.7127284956376724
4179309,2018,1.0511901239568595,0.7875066385981119
4179309,2019,1.145488914251403,0.823729990906966
4179309,2020,1.2539670610238196,0.7896852033738571
4179309,2021,1.26634219167278,0.836832332390502
4179309,2022,0.7720324982480418,0.8141124112216896
4179309,2023,1.0707687374430177,0.7576961802619517
4179309,2024,0.8020497404035942,0.9154169789245604
4322298,2014,1.0480450975218718,0.7515940035928537
4322298,2015,0.861002360493523,0.7723830722475091
4322298,2016,0.8722853012858435,0.7741069401866458
4322298,2017,0.9848691833983786,0.3615687948241119
4322298,2018,0.9680210414811224,0.3708477331174836
4322298,2019,1.0641404592729486,0.6945827620766508
4322298,2020,1.0542835945054063,0.701010073523214
4322298,2021,1.1216740691516345,0.8204099772690643
4322298,2022,1.138437978351187,0.7031908169979387
4322298,2023,1.1943199776150468,0.8562481251902458
4322298,2024,1.4279808439214206,0.8731706704252606
4777552,2014,1.077178122974681,0.6387142533815071
4777552,2015,1.0756136059187127,0.6193254808314018
4777552,2016,1.0447302951768986,0.6256343032359611
4777552,2017,1.1225247409250496,0.6886394267705113
4777552,2018,1.1121073620046769,0.5555378901958057
4777552,2019,1.107639046787307,0.6151390473817726
4777552,2020,1.1069039711542277,0.5766295568088252
4777552,2021,1.0863348697805155,0.3755274411207809
4777552,2022,1.1082839711240606,0.5211690846339168
4777552,2023,1.1915401216084442,0.4980359969336425
4777552,2024,1.1428742273574268,0.5606195970647466
5388228,2014,0.8546598112639158,0.5899368380249287
5388228,2015,0.8944839045816406,0.5539134656503031
5388228,2016,0.8031477660060791,0.4446807380762683
5388228,2017,0.8184849678419914,0.4587382971818892
5388228,2018,0.8730472061160347,0.616595110381262
5388228,2019,0.9683522180463936,0.6031918127484204
5388228,2020,0.8849687780443082,0.2752504179241255
5388228,2021,0.9751236230658188,0.636786905871095
5388228,2022,0.8993889781291363,0.6221260537784667
5388228,2023,0.948389756608358,0.6121008016930428
5388228,2024,0.9041586484734144,0.4212818172947604
5716644,2014,1.0487744559273788,0.7232317499688687
5716644,2015,1.150745616080061,0.7271096158629826
5716644,2016,1.1376709705703048,0.3408063029891797
5716644,2017,0.7939994283074876,0.7878910433963312
5716644,2018,0.9948173660928832,0.6716946567641578
5716644,2019,0.8585415263200309,0.6441136066812381
5716644,2020,0.7800195441633563,0.5723280725729364
5716644,2021,0.8571519188671057,0.7527651662377689
5716644,2022,0.9327466342275358,0.8956987851453624
5716644,2023,0.8568335538333437,0.7785267620358218
5716644,2024,1.1808623631322352,0.5911300299365235
6059380,2014,0.6774256806390295,0.5932808582798569
6059380,2015,0.7352442526856884,0.5899993138431447
6059380,2016,0.6699992092006773,0.5760949665273238
6059380,2017,0.5178085123388115,0.6667145901813833
6059380,2018,0.7207135125533654,0.5656483426369199
6059380,2019,0.7313177717489081,0.6167983189567668
6059380,2020,0.9100228015239158,0.7477879690932038
6059380,2021,0.719965570807113,0.6958482005819999
6059380,2022,0.6047429170856689,0.3557832354875477
6059380,2023,0.2914881630658548,0.4683714727175501
6059380,2024,0.5400066176467989,0.7412398405956262
6332465,2014,0.8870998509137146,1.1623460695489911
6332465,2015,0.7930154934248503,0.970557790242311
6332465,2016,0.8418915312783531,0.7165419896290586
6332465,2017,0.9182995352297524,0.7256344434479672
6332465,2018,0.8556043009071205,0.5422215331274095
6332465,2019,0.673929966523565,0.7173882583316541
6332465,2020,0.7747532645325946,0.7583538255851825
6332465,2021,0.7301320311257382,0.3755729212404562
6332465,2022,0.8280692462739908,0.7263746001238848
6332465,2023,0.8114116956221188,0.3274844331006622
6332465,2024,0.8965002739492542,0.511936714012991
6750721,2014,1.3354394834397656,0.7452165808852222
6750721,2015,1.456113283807768,0.7136260654155049
6750721,2016,1.303359571841168,0.6681676303028231
6750721,2017,1.349942597020527,0.6570255900886487
6750721,2018,1.2372755377306193,0.6452372481011692
6750721,2019,1.1764658040925329,0.694972270393029
6750721,2020,1.3388047934678546,0.5332342281976127
6750721,2021,1.1798016683836328,0.5945089812881892
6750721,2022,1.296412513674212,0.7518111567983689
6750721,2023,1.2864412516488013,0.6344320093583612
6750721,2024,1.1533282627643142,0.6567378368102965
6902469,2014,0.8095802817685028,0.5137861557801191
6902469,2015,0.6448919045967257,0.3665120082296479
6902469,2016,0.72467959634398,0.547894675388718
6902469,2017,0.7594613295114833,0.5799989072964042
6902469,2018,0.5895729129322327,0.5226149530236751
6902469,2019,0.738378169873658,0.6190413940611034
6902469,2020,0.7344150387430018,0.3864631778338638
6902469,2021,0.7854900060827033,0.5298737440424799
6902469,2022,0.9006568167168678,0.6379447347136847
6902469,2023,0.0051753874849021,0.3421185986226869
6902469,2024,0.0032700797280303,0.374486473188177
7863295,2014,1.1774035972906811,0.9031011089194556
7863295,2015,0.910676268549432,0.5217573913168112
7863295,2016,0.9778690188299884,0.6888079665064984
7863295,2017,1.0912725796250102,0.6101035474074503
7863295,2018,1.0852868956740218,0.7254265474174677
7863295,2019,1.0787995353814512,0.7288031260695632
7863295,2020,1.1949620457539116,0.5191598605197844
7863295,2021,1.0540687246515212,0.6504278465259729
7863295,2022,1.1105934766024264,0.7129504528253605
7863295,2023,1.2680290180973512,0.7235152388065366
7863295,2024,1.0963443932926067,0.7060225759889991
7947594,2014,1.1433219245693151,0.4714987393661239
7947594,2015,1.074008538186156,0.8490036461633134
7947594,2016,0.9479579768976674,0.7813074311358548
7947594,2017,1.159755352298961,0.8033658977437369
7947594,2018,1.0221523277007072,0.7243072550659467
7947594,2019,1.0487987165499828,0.7440950865353069
7947594,2020,1.1367119519281612,0.7652904729798842
7947594,2021,1.203129623204838,0.8288334727201218
7947594,2022,1.1916868092201178,0.7909793845235571
7947594,2023,1.16595265226342,0.694196040843375
7947594,2024,1.1730321119789535,0.4830565577991264
8078737,2014,0.9156197289837636,0.7537462050879691
8078737,2015,0.9383190936972824,0.7750598873883919
8078737,2016,0.8986032239878687,0.7145781105335475
8078737,2017,0.9254520991292546,0.6817974860494379
8078737,2018,1.018433581196281,0.6334479531757407
8078737,2019,1.0816020925985814,0.5024660905888398
8078737,2020,1.0731425742224976,0.4912142374306431
8078737,2021,1.0817845379673658,0.5682157745832886
8078737,2022,1.138437978351187,0.5869321891356725
8078737,2023,1.1042482410343604,0.5385895522585035
8078737,2024,1.1527194826944078,0.7092098420420437
8248082,2014,0.846113152097746,0.6268345388243268
8248082,2015,0.9014807640095872,0.851715443602685
8248082,2016,1.0590513993789632,0.7513930394972286
8248082,2017,1.0544728449127003,0.6622981690114834
8248082,2018,1.0839787336242528,0.8196205299681465
8248082,2019,1.2102704375830784,0.7458541482376904
8248082,2020,1.160058364006024,0.6978044712714118
8248082,2021,1.1596900516515904,0.3602118337694188
8248082,2022,1.2421038694109865,0.6628992266896434
8248082,2023,1.1069337908432366,0.5234410752920797
8248082,2024,1.4947811926459424,0.6992888381194984
8606887,2014,0.7312713473918783,0.8380181864695225
8606887,2015,0.8215089339618582,0.140080810059606
8606887,2016,0.8526850554637174,0.600682706827122
8606887,2017,0.8680495703320942,0.7393234843824794
8606887,2018,0.8942125452126529,0.755129422120739
8606887,2019,0.9692229239210544,0.2746721737002522
8606887,2020,0.8296938219513594,0.3208841310826016
8606887,2021,0.9054705679416366,0.7368508862816922
8606887,2022,0.934242704856835,0.4251878868993178
8606887,2023,1.13900281787104,0.6132029917092436
8606887,2024,1.050038865458307,0.6633774306369034
8692664,2014,0.8890259105492903,0.6544692034731115
8692664,2015,0.8114602417558504,0.6226776920583226
8692664,2016,0.8404150287577876,0.6085661861247846
8692664,2017,0.9713744156635892,0.5469675439997166
8692664,2018,0.9829806442266098,0.5756573806399781
8692664,2019,1.045324184751706,0.6332917664851309
8692664,2020,1.0373783073069338,0.5030463749259024
8692664,2021,0.9515533271859004,0.4370903603206825
8692664,2022,1.0159269735303886,0.6014303565300696
8692664,2023,0.948389756608358,0.576997146964212
8692664,2024,0.923511388242036,0.559570082089251
10052268,2014,0.8999569113373607,0.7115859271395986
10052268,2015,0.9817172222441092,0.6490191195805384
10052268,2016,0.9870296232330948,0.4969723889693803
10052268,2017,0.950504348653157,0.5619759805044839
10052268,2018,0.9316096972052588,0.6683756310042175
10052268,2019,0.9807618589131346,0.8036741728285628
10052268,2020,1.020583454032408,0.7142174560558893
10052268,2021,1.018466918989803,0.4118987797094547
10052268,2022,0.9871339074235346,0.2808240970678715
10052268,2023,1.026010553083634,0.43985746687759
10052268,2024,1.0284141595679113,0.560463329359121
11874761,2014,1.0390285567219846,0.7918694288942637
11874761,2015,1.1652703865075715,0.9392741249320644
11874761,2016,0.7022080034043906,0.6869069347920034
11874761,2017,0.7936527851818255,0.6533729129875857
11874761,2018,0.9576080705960898,0.323183126957252
11874761,2019,1.0903757894111863,0.7229019578124092
11874761,2020,0.9617365780108438,0.4238024799358315
11874761,2021,0.8003298272222851,0.7067384230123077
11874761,2022,0.95520677994656,0.6377608950700585
11874761,2023,1.043237358371626,0.4203510074502409
11874761,2024,1.317393694507895,0.7331824383924309
11883440,2014,0.7483297179997341,0.8665169804282554
11883440,2015,0.6399565074751693,0.5937258524811571
11883440,2016,0.8140072533789288,0.7206897767689809
11883440,2017,0.93075629313661,0.7588799674194324
11883440,2018,0.7260157811108418,0.7427259304864603
11883440,2019,0.7269171929407908,0.6310013174432947
11883440,2020,0.8613301734299438,0.6383797836296077
11883440,2021,0.860577084715262,0.4444041156950033
11883440,2022,0.7571527544583553,0.7056083080180928
11883440,2023,0.9811392130154544,0.5654676759061866
11883440,2024,1.133012317416139,0.7278146767925502
11957088,2014,1.166247115920906,0.6308133678768136
11957088,2015,1.2501007386324352,0.8051568900129207
11957088,2016,1.247724579509757,0.8426895054442692
11957088,2017,1.2458919141975175,0.6863708521447285
11957088,2018,1.1679890266187327,0.6229434083931766
11957088,2019,1.2791161898049903,0.8240223967032225
11957088,2020,1.5412991334099997,0.7578441945437548
11957088,2021,0.9758084149697888,0.6100780782230762
11957088,2022,1.1333088504612787,0.6020672422593136
11957088,2023,1.2453461124326284,0.6487063299955489
11957088,2024,1.192187815325659,0.5751695998482306
12057038,2014,0.9116371320148436,0.8441237089995259
12057038,2015,0.7511251935296178,0.727397183520102
12057038,2016,0.7744639172201477,0.8418631129034562
12057038,2017,0.5082828795082767,0.7442789081311975
12057038,2018,0.7468933108816141,0.7526311320816681
12057038,2019,0.6158328866747377,1.0188770761105963
12057038,2020,0.7238447027075168,0.450803942053622
12057038,2021,0.8353604966352781,0.902709453028134
12057038,2022,0.6542306187962812,0.9230201522135644
12057038,2023,1.0020662205243969,0.8457784775510183
12057038,2024,0.8829280626576076,0.9817426397476564
12097938,2014,0.989537128012572,0.8174410878178197
12097938,2015,1.0090220679806574,0.7779027026756167
12097938,2016,0.8937739876464311,0.7690817492741941
12097938,2017,0.952061879267952,0.5164100631660624
12097938,2018,1.0874942051119063,0.469019190818522
12097938,2019,1.0904085135035362,0.6842809107497227
12097938,2020,1.0362174330071952,0.4866313132453013
12097938,2021,0.9988914534515764,0.5722158363436602
12097938,2022,0.988306246759724,0.674022702203404
12097938,2023,1.091148683660542,0.3912947369208491
12097938,2024,1.011618140550124,0.5166487404427719
12315562,2014,0.8279598608528004,0.6183581176824746
12315562,2015,0.776858808752925,0.5401042731647345
12315562,2016,0.730527873955264,0.4818079385676781
12315562,2017,0.7338507398385437,0.5718277620585782
12315562,2018,0.7104024729885386,0.5033855192069578
12315562,2019,0.8245292591788229,0.4700604316803825
12315562,2020,0.8504862116936731,0.543187158385505
12315562,2021,0.9545021877299072,0.6080332524954785
12315562,2022,0.9770814176492784,0.6002052029219905
12315562,2023,1.0231931456280268,0.4811694651844754
12315562,2024,1.121218814062291,0.3890358184979813
12834331,2014,1.1735142019250633,0.61519322110101
12834331,2015,1.0769125817244298,0.6416880855306529
12834331,2016,1.1836748683009268,0.7656139341013308
12834331,2017,1.2816653523304151,0.65937829487301
12834331,2018,1.277636156167212,0.5627422215880526
12834331,2019,1.2488271850453083,0.7123024146706375
12834331,2020,1.1916796045307887,0.6872104260212452
12834331,2021,1.249087988589368,0.61625076153642
12834331,2022,1.1158733296849517,0.7663007233489679
12834331,2023,1.0929955133467064,0.6483719389520618
12834331,2024,1.2587331462995954,0.6920619334134733
12912129,2014,0.9599540387598512,0.3282464149187338
12912129,2015,1.0268861674523229,0.5617541865540069
12912129,2016,1.02777620441381,0.4988137457172186
12912129,2017,1.122477102544592,0.3438389373324804
12912129,2018,1.0081666779354728,0.4758563112931964
12912129,2019,1.1749838279874678,0.4334986901904836
12912129,2020,1.2329956128344153,0.4327495705242974
12912129,2021,1.224619245804389,0.5191274655334579
12912129,2022,1.255813357010894,0.5461716992714174
12912129,2023,1.1134584600809616,0.4771048224670096
12912129,2024,1.2277312667997096,0.5732227649410496
13511017,2014,0.8276141420905107,0.5855597254935019
13511017,2015,0.7702167187092882,0.6424805736124801
13511017,2016,0.8661394096052489,0.6415475119062776
13511017,2017,0.7974806636722586,0.7533163518596296
13511017,2018,0.9896351187186546,0.7112923411582457
13511017,2019,1.1188636970067185,0.6958772707223296
13511017,2020,1.128066148417829,0.6659858612890474
13511017,2021,1.1221324975621765,0.6810811498540437
13511017,2022,1.1001817863992898,0.5929666131098953
13511017,2023,1.2841335129211422,0.7084449235246891
13511017,2024,1.333402774830345,0.76537264158653
14285509,2014,0.960493964993646,1.006291336153753
14285509,2015,1.0189345305225972,0.89161541686287
14285509,2016,0.9064949449311142,0.816011599478652
14285509,2017,1.01087981720573,0.8820051312512376
14285509,2018,0.9525816822819732,0.7877252384222577
14285509,2019,0.8293382437676736,0.7081473270209304
14285509,2020,0.5621249158181951,0.5598990457995136
14285509,2021,0.8081177881544139,0.5911187615658698
14285509,2022,0.860838707919303,0.5396611113224574
14285509,2023,0.766649512518818,0.6658294883596428
14285509,2024,1.0674423664732882,0.8193505759334133
16269868,2014,1.1418824252502804,0.4570559282749414
16269868,2015,1.2293518596188455,0.9444700957553736
16269868,2016,0.9694833912900138,0.7559456473200464
16269868,2017,1.2531901050487406,0.6910743337516044
16269868,2018,0.9682478565199376,0.752386492388118
16269868,2019,1.0963853055471344,0.6383297148874054
16269868,2020,1.2531623119784625,0.6046346768705194
16269868,2021,0.9994273855017158,0.4883523078771015
16269868,2022,1.2106045131049012,0.5950616857131465
16269868,2023,1.4128466007007072,0.8049640842092287
16269868,2024,1.2095351004475885,0.4602039472389919
16285277,2014,0.8584890566575315,0.7856172247556237
16285277,2015,0.9547486991818228,0.2456357617076912
16285277,2016,0.803999051040813,0.527479953672179
16285277,2017,0.9961665985908936,0.639410193330612
16285277,2018,0.9221048293084684,0.5855129748202594
16285277,2019,0.8623842989825506,0.5896591882831449
16285277,2020,0.9827727378311736,0.4029980427753775
16285277,2021,1.115092603429768,0.6332726712347735
16285277,2022,1.0087996272843895,0.6342801808085048
16285277,2023,0.9855246226517442,0.6855701835636507
16285277,2024,1.121218814062291,0.8073415550839246
16452829,2014,1.0832312016027086,0.5633053584852312
16452829,2015,1.0268861674523229,0.3022675821359176
16452829,2016,1.020353052255872,0.5784012959015384
16452829,2017,1.0376391267168603,0.4552581000939442
16452829,2018,0.9904735857855266,0.5262755503509753
16452829,2019,1.0048702561600378,0.4023201784550101
16452829,2020,1.0150074142059888,0.3820007288173429
16452829,2021,0.9535674699954122,0.2748290262641834
16452829,2022,1.0433291734494472,0.4901901545721293
16452829,2023,0.8973374872879735,0.4020060033265872
16452829,2024,1.009852435435061,0.4111657335379831
16820183,2014,1.1215096797854582,0.6079172918444818
16820183,2015,0.9474879749868984,0.8937083591170212
16820183,2016,0.9098870612615596,0.7674106450760035
16820183,2017,0.9498483052542984,0.4022759565612067
16820183,2018,0.7697477407110176,0.6736525350223995
16820183,2019,0.9867890490530594,0.5909809379004191
16820183,2020,0.9651262702766888,0.5516921158675961
16820183,2021,1.0225375579990617,0.5451768195110547
16820183,2022,1.0377340866204223,0.5336420797931849
16820183,2023,0.9408635309732276,0.7758898814737738
16820183,2024,1.035878205072764,0.7017686471316661
16944753,2014,1.0832312016027086,0.8841944187293472
16944753,2015,1.3014469756586875,0.4378431948381989
16944753,2016,1.1594873541503683,0.780130779091226
16944753,2017,1.1433630929409442,0.8019140201701876
16944753,2018,1.2938139033505234,0.7355307940635953
16944753,2019,1.2442091327159883,0.7161675842710842
16944753,2020,1.0568908343382857,0.6836615455764804
16944753,2021,1.253597213590583,0.7135863876732511
16944753,2022,1.1531220820388888,0.7830997740755379
16944753,2023,1.3261367554565855,0.6269328917319698
16944753,2024,1.4715467710960126,0.6566692650730367
17301866,2014,0.9813209698122758,0.6936542235273537
17301866,2015,0.8227383195980181,0.5738080157131417
17301866,2016,0.907757209850332,0.6855897776897454
17301866,2017,0.98155716293956,0.5900908822269687
17301866,2018,0.9953474411591492,0.5880315896623142
17301866,2019,0.9145643229443522,0.4501735805453755
17301866,2020,1.0033106903893318,0.2612597634819775
17301866,2021,0.9618278550532944,0.5698680529444419
17301866,2022,0.9790834089922804,0.5347097298503961
17301866,2023,0.9434300629329466,0.6663930599876574
17301866,2024,1.150091178432613,0.7080799551391163
17626003,2014,1.0937389679260912,0.8995610025886914
17626003,2015,1.084250354160326,0.8010424668373423
17626003,2016,1.2523334982090235,0.6394587532505742
17626003,2017,1.1351395620870115,0.6383908517739979
17626003,2018,1.2640405192072943,0.7532159521789112
17626003,2019,1.125733737424914,0.6188659261512995
17626003,2020,1.2577162100018149,0.6107426261210565
17626003,2021,1.190840943160233,0.6473678049988187
17626003,2022,1.1419811961236113,0.6642415063583632
17626003,2023,1.136688647534216,0.6234805699142024
17626003,2024,1.035878205072764,0.8353427645858107
18241798,2014,1.0510559833490003,1.38398690283556
18241798,2015,1.0049474216580825,1.0148715727122222
18241798,2016,1.0208958600725972,0.8368393610857857
18241798,2017,0.6061621207648555,0.9831458783908944
18241798,2018,1.235508878662912,0.3042912154772766
18241798,2019,0.6856898808940911,0.7064693907377012
18241798,2020,1.260321153082987,0.4947681007018384
18241798,2021,1.0849882525339487,0.4507228813737804
18241798,2022,0.7949464764230312,0.6086018522780525
18241798,2023,0.8453526787315677,0.624107550418336
18241798,2024,1.1572494814971108,0.5153457852756069
19085752,2014,0.951318154488274,0.7363431686895902
19085752,2015,1.4237774790064834,0.5961615651085519
19085752,2016,0.9755866622795728,0.3749440753953368
19085752,2017,1.0176845281261515,0.4570258963581418
19085752,2018,1.2418723022709253,0.3291932634054917
19085752,2019,1.0263881444578962,0.5933199656403453
19085752,2020,0.6767641059721643,0.4406488423431885
19085752,2021,0.9623819403768988,0.3649288613043495
19085752,2022,1.2112069237656546,0.5621014696174386
19085752,2023,0.9715378696136658,0.5307551066199825
19085752,2024,1.0574605368809862,0.6359150154431853
19648265,2014,0.9734157887602948,0.8039156544603031
19648265,2015,1.0069428562174412,0.5828072834110273
19648265,2016,1.0291937332629235,0.7570430488034481
19648265,2017,0.9871952802226024,0.6496853934951072
19648265,2018,1.0049213351546094,0.62542150047909
19648265,2019,1.0816020925985814,0.604584938957568
19648265,2020,1.0018089354279622,0.5037604791113521
19648265,2021,0.8566668985710062,0.6154252032547757
19648265,2022,0.8993889781291363,0.6545369449940649
19648265,2023,1.032483520276611,0.8181409734196267
19648265,2024,0.9484846620985816,0.6977270110956951
19700959,2014,0.9076324356687512,0.6814661646252879
19700959,2015,0.9018618109737774,0.6854751540194393
19700959,2016,0.9686805059654936,0.6844904385582959
19700959,2017,0.962073325539418,0.6618641623140128
19700959,2018,1.0315575300683393,0.6313490515531484
19700959,2019,1.0551137689680394,0.612921920515081
19700959,2020,1.0642426244764622,0.5272289224113365
19700959,2021,1.086564681529964,0.4733856975734644
19700959,2022,0.993683095528789,0.478425953741542
19700959,2023,0.945585401718224,0.6059773324771927
19700959,2024,1.0230833811043716,0.3197232644475653
19772626,2014,1.4022958865190371,1.024459329583972
19772626,2015,1.123985223171207,0.2554766080092042
19772626,2016,1.0754945672443057,0.8658959593257666
19772626,2017,1.1761404083185172,0.5563336329739265
19772626,2018,1.2885076506323478,0.7256639530599261
19772626,2019,0.9751949094345612,0.7988059620012424
19772626,2020,1.1658989859195577,0.6738144903762378
19772626,2021,1.2314175819495834,0.7996453016039903
19772626,2022,1.055833423298005,0.4950636043977861
19772626,2023,1.236240775613119,0.7554874148792531
19772626,2024,0.0876238486304393,0.4184749843865334
20089843,2014,1.1837594380566157,0.4964871159652175
20089843,2015,1.1651756445724195,0.3920659007738199
20089843,2016,1.0689863933744956,0.4300543181874108
20089843,2017,1.2158814583607334,0.3442284589707869
20089843,2018,1.1608604210133835,0.4525704866243467
20089843,2019,1.199172581938438,0.4681423380946653
20089843,2020,1.489252005135027,0.5047323474371382
20089843,2021,1.3348350333238277,0.4481971315449491
20089843,2022,1.4141314170944623,0.5875513704455715
20089843,2023,1.4569976531221125,0.586480579320853
20089843,2024,1.2716670030140365,0.5074244084131079
20382870,2014,1.1415315070747492,0.905906819227858
20382870,2015,1.1051585405465023,0.6602092998096559
20382870,2016,1.0808764111177551,0.680070885997138
20382870,2017,1.4039671260242803,0.7412597378311836
20382870,2018,1.4171047467028333,0.5805396826030434
20382870,2019,1.2534049725586394,0.6778165999232235
20382870,2020,1.3639136433798602,0.7548285394168115
20382870,2021,1.2934813060094417,0.6500924072966918
20382870,2022,1.363056812009056,0.7237572054008161
20382870,2023,1.378978710839077,0.6404343669502278
20382870,2024,1.502609623891481,0.8909255706248419
20388574,2014,0.8790786630143135,0.7499079808938998
20388574,2015,0.9630947813562666,0.5946190951267947
20388574,2016,0.8997474183082707,0.5095225723627841
20388574,2017,0.9540784882305232,0.7640064928621186
20388574,2018,0.9953474411591492,0.6904052988628772
20388574,2019,0.93878483875642,0.7080088890012795
20388574,2020,0.8026407030508875,0.1312935166123037
20388574,2021,0.8508383145059196,0.5274158983148118
20388574,2022,0.9027645097334414,0.6626003033110698
20388574,2023,1.0860868094016585,0.6374790550496726
20388574,2024,1.009852435435061,0.7621385082676079
22433950,2014,0.3717669834138573,0.8614408983268923
22433950,2015,0.3485691652553884,0.7743771784933825
22433950,2016,0.3401176840852905,0.2028257801437837
22433950,2017,0.2793576922522552,0.5866491108910976
22433950,2018,0.2808892302024907,0.6548572155487901
22433950,2019,0.4947224479376115,0.9439692986381396
22433950,2020,0.270773091842732,0.4517564195660464
22433950,2021,0.4560749568744859,0.8500979199369653
22433950,2022,0.514769290535637,0.9744969670810276
22433950,2023,0.5272376576752065,0.9550048409514352
22433950,2024,0.7395849198279744,1.269577229709636
23732399,2014,0.9572184633451488,0.8169011137758344
23732399,2015,1.0747269225675993,0.7994322953254063
23732399,2016,1.025277744552228,0.7529741170876816
23732399,2017,0.9599071715363476,0.7146737171146951
23732399,2018,1.1005843055358395,0.4827832834352233
23732399,2019,1.0595732886053475,0.38574156168885
